"arg_gene_id","contig_name","orf_num_in_contig_A","actual_start_A","actual_end_A","orf_direction_A","ARG_group","ARG_subtype","ARG_mechanism","mge_gene_id","orf_num_in_contig_B","actual_start_B","actual_end_B","orf_direction_B","MGE_major_category","MGE_minor_category","loc_diff","orf_diff"
"k141_172021_length_41014_cov_100.9378_2","k141_172021_length_41014_cov_100.9378",2,1432,3661,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_172021_length_41014_cov_100.9378_9",9,9451,11992,-1,"replication/recombination/repair",NA,5790,7
"k141_172021_length_41014_cov_100.9378_2","k141_172021_length_41014_cov_100.9378",2,1432,3661,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_172021_length_41014_cov_100.9378_12",12,12600,13301,1,"replication/recombination/repair",NA,8939,10
"k141_172021_length_41014_cov_100.9378_2","k141_172021_length_41014_cov_100.9378",2,1432,3661,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_172021_length_41014_cov_100.9378_14",14,13381,14578,1,"replication/recombination/repair",NA,9720,12
"k141_172021_length_41014_cov_100.9378_17","k141_172021_length_41014_cov_100.9378",17,18586,20175,1,"multidrug","multidrug__Klebsiella pneumoniae acrA","Efflux pump","k141_172021_length_41014_cov_100.9378_7",7,8456,9261,-1,"replication/recombination/repair",NA,9325,10
"k141_172021_length_41014_cov_100.9378_17","k141_172021_length_41014_cov_100.9378",17,18586,20175,1,"multidrug","multidrug__Klebsiella pneumoniae acrA","Efflux pump","k141_172021_length_41014_cov_100.9378_9",9,9451,11992,-1,"replication/recombination/repair",NA,6594,8
"k141_172021_length_41014_cov_100.9378_17","k141_172021_length_41014_cov_100.9378",17,18586,20175,1,"multidrug","multidrug__Klebsiella pneumoniae acrA","Efflux pump","k141_172021_length_41014_cov_100.9378_12",12,12600,13301,1,"replication/recombination/repair",NA,5285,5
"k141_172021_length_41014_cov_100.9378_17","k141_172021_length_41014_cov_100.9378",17,18586,20175,1,"multidrug","multidrug__Klebsiella pneumoniae acrA","Efflux pump","k141_172021_length_41014_cov_100.9378_14",14,13381,14578,1,"replication/recombination/repair",NA,4008,3
"k141_172021_length_41014_cov_100.9378_17","k141_172021_length_41014_cov_100.9378",17,18586,20175,1,"multidrug","multidrug__Klebsiella pneumoniae acrA","Efflux pump","k141_172021_length_41014_cov_100.9378_28",28,29463,31156,1,"transfer","phage receptor",9288,11
"k141_172021_length_41014_cov_100.9378_18","k141_172021_length_41014_cov_100.9378",18,19802,23993,1,"multidrug","multidrug__sdeY","Efflux pump","k141_172021_length_41014_cov_100.9378_9",9,9451,11992,-1,"replication/recombination/repair",NA,7810,9
"k141_172021_length_41014_cov_100.9378_18","k141_172021_length_41014_cov_100.9378",18,19802,23993,1,"multidrug","multidrug__sdeY","Efflux pump","k141_172021_length_41014_cov_100.9378_12",12,12600,13301,1,"replication/recombination/repair",NA,6501,6
"k141_172021_length_41014_cov_100.9378_18","k141_172021_length_41014_cov_100.9378",18,19802,23993,1,"multidrug","multidrug__sdeY","Efflux pump","k141_172021_length_41014_cov_100.9378_14",14,13381,14578,1,"replication/recombination/repair",NA,5224,4
"k141_172021_length_41014_cov_100.9378_18","k141_172021_length_41014_cov_100.9378",18,19802,23993,1,"multidrug","multidrug__sdeY","Efflux pump","k141_172021_length_41014_cov_100.9378_28",28,29463,31156,1,"transfer","phage receptor",5470,10
"k141_175582_length_83030_cov_370.0752_30","k141_175582_length_83030_cov_370.0752",30,32058,36129,1,"multidrug","multidrug__mexW","Efflux pump","k141_175582_length_83030_cov_370.0752_38",38,40982,43164,-1,"phage","replication,chaperone",4853,8
"k141_175582_length_83030_cov_370.0752_30","k141_175582_length_83030_cov_370.0752",30,32058,36129,1,"multidrug","multidrug__mexW","Efflux pump","k141_175582_length_83030_cov_370.0752_39",39,42677,43065,-1,"phage","structural",6548,9
"k141_176023_length_6996_cov_12.4814_3","k141_176023_length_6996_cov_12.4814",3,612,1725,-1,"aminoglycoside","aminoglycoside__APH(6)-Id","Enzymatic inactivation","k141_176023_length_6996_cov_12.4814_2",2,109,702,1,"stability/transfer/defense",NA,90,1
"k141_176023_length_6996_cov_12.4814_3","k141_176023_length_6996_cov_12.4814",3,612,1725,-1,"aminoglycoside","aminoglycoside__APH(6)-Id","Enzymatic inactivation","k141_176023_length_6996_cov_12.4814_5",5,2338,3122,-1,"integration/excision",NA,613,2
"k141_176023_length_6996_cov_12.4814_3","k141_176023_length_6996_cov_12.4814",3,612,1725,-1,"aminoglycoside","aminoglycoside__APH(6)-Id","Enzymatic inactivation","k141_176023_length_6996_cov_12.4814_6",6,3082,6927,1,"integration/excision",NA,1357,3
"k141_176023_length_6996_cov_12.4814_4","k141_176023_length_6996_cov_12.4814",4,1448,2517,-1,"aminoglycoside","aminoglycoside__APH(3'')-Ib","Enzymatic inactivation","k141_176023_length_6996_cov_12.4814_2",2,109,702,1,"stability/transfer/defense",NA,746,2
"k141_176023_length_6996_cov_12.4814_4","k141_176023_length_6996_cov_12.4814",4,1448,2517,-1,"aminoglycoside","aminoglycoside__APH(3'')-Ib","Enzymatic inactivation","k141_176023_length_6996_cov_12.4814_5",5,2338,3122,-1,"integration/excision",NA,179,1
"k141_176023_length_6996_cov_12.4814_4","k141_176023_length_6996_cov_12.4814",4,1448,2517,-1,"aminoglycoside","aminoglycoside__APH(3'')-Ib","Enzymatic inactivation","k141_176023_length_6996_cov_12.4814_6",6,3082,6927,1,"integration/excision",NA,565,2
"k141_177351_length_16961_cov_11.5592_8","k141_177351_length_16961_cov_11.5592",8,7595,9184,1,"multidrug","multidrug__Enterobacter cloacae acrA","Efflux pump","k141_177351_length_16961_cov_11.5592_4",4,2612,3313,1,"replication/recombination/repair",NA,4282,4
"k141_177351_length_16961_cov_11.5592_9","k141_177351_length_16961_cov_11.5592",9,8811,12993,1,"multidrug","multidrug__acrF","Efflux pump","k141_177351_length_16961_cov_11.5592_4",4,2612,3313,1,"replication/recombination/repair",NA,5498,5
"k141_178112_length_225701_cov_25.6468_65","k141_178112_length_225701_cov_25.6468",65,63990,65615,1,"multidrug","multidrug__MexE","Efflux pump","k141_178112_length_225701_cov_25.6468_72",72,74907,75644,-1,"phage","lysis/lysogeny",9292,7
"k141_178112_length_225701_cov_25.6468_66","k141_178112_length_225701_cov_25.6468",66,65217,69454,1,"multidrug","multidrug__adeF","Efflux pump","k141_178112_length_225701_cov_25.6468_72",72,74907,75644,-1,"phage","lysis/lysogeny",5453,6
"k141_178112_length_225701_cov_25.6468_67","k141_178112_length_225701_cov_25.6468",67,68409,70338,1,"multidrug","multidrug__adeH","Efflux pump","k141_178112_length_225701_cov_25.6468_72",72,74907,75644,-1,"phage","lysis/lysogeny",4569,5
"k141_179223_length_378222_cov_20.0000_142","k141_179223_length_378222_cov_20.0000",142,142038,144227,-1,"other_peptide_antibiotics","other_peptide_antibiotics__microcin efflux pumu gene yojI","Efflux pump","k141_179223_length_378222_cov_20.0000_135",135,133683,135252,1,"integration/excision",NA,6786,7
"k141_179223_length_378222_cov_20.0000_142","k141_179223_length_378222_cov_20.0000",142,142038,144227,-1,"other_peptide_antibiotics","other_peptide_antibiotics__microcin efflux pumu gene yojI","Efflux pump","k141_179223_length_378222_cov_20.0000_143",143,143758,144623,-1,"replication/recombination/repair",NA,469,1
"k141_179223_length_378222_cov_20.0000_142","k141_179223_length_378222_cov_20.0000",142,142038,144227,-1,"other_peptide_antibiotics","other_peptide_antibiotics__microcin efflux pumu gene yojI","Efflux pump","k141_179223_length_378222_cov_20.0000_150",150,154980,158482,-1,"replication/recombination/repair",NA,10753,8
"k141_179223_length_378222_cov_20.0000_327","k141_179223_length_378222_cov_20.0000",327,352576,356777,-1,"multidrug","multidrug__oqxB","Efflux pump","k141_179223_length_378222_cov_20.0000_332",332,360993,362822,1,"replication/recombination/repair",NA,4216,5
"k141_179223_length_378222_cov_20.0000_328","k141_179223_length_378222_cov_20.0000",328,355752,357317,-1,"multidrug","multidrug__oqxA","Efflux pump","k141_179223_length_378222_cov_20.0000_332",332,360993,362822,1,"replication/recombination/repair",NA,3676,4
"k141_180845_length_50285_cov_29.9034_40","k141_180845_length_50285_cov_29.9034",40,41658,45807,1,"multidrug","multidrug__acrF","Efflux pump","k141_180845_length_50285_cov_29.9034_35",35,36632,37025,1,"integration/excision","replication/recombination/repair",4633,5
"k141_181030_length_14855_cov_19.5056_11","k141_181030_length_14855_cov_19.5056",11,12206,14535,-1,"multidrug","multidrug__msbA","Efflux pump","k141_181030_length_14855_cov_19.5056_2",2,679,6615,-1,"replication/recombination/repair","transfer,partitioning",5591,9
"k141_181030_length_14855_cov_19.5056_11","k141_181030_length_14855_cov_19.5056",11,12206,14535,-1,"multidrug","multidrug__msbA","Efflux pump","k141_181030_length_14855_cov_19.5056_4",4,5848,7609,-1,"replication/recombination/repair","partitioning",4597,7
"k141_18106_length_42761_cov_37.0042_17","k141_18106_length_42761_cov_37.0042",17,19015,21351,-1,"multidrug","multidrug__msbA","Efflux pump","k141_18106_length_42761_cov_37.0042_12",12,12400,15092,-1,"replication/recombination/repair","initiation,copy number control,plasmid",3923,5
"k141_181739_length_419399_cov_52.0058_187","k141_181739_length_419399_cov_52.0058",187,195259,199316,-1,"multidrug","multidrug__mexW","Efflux pump","k141_181739_length_419399_cov_52.0058_179",179,188489,188877,1,"phage","structural",6382,8
"k141_181739_length_419399_cov_52.0058_187","k141_181739_length_419399_cov_52.0058",187,195259,199316,-1,"multidrug","multidrug__mexW","Efflux pump","k141_181739_length_419399_cov_52.0058_180",180,188832,191017,1,"phage","replication,chaperone",4242,7
"k141_181860_length_39727_cov_11.9964_36","k141_181860_length_39727_cov_11.9964",36,35667,39812,1,"multidrug","multidrug__acrF","Efflux pump","k141_181860_length_39727_cov_11.9964_33",33,33102,33495,1,"integration/excision","replication/recombination/repair",2172,3
"k141_18241_length_29054_cov_18.0000_18","k141_18241_length_29054_cov_18.0000",18,13806,15331,-1,"beta_lactam","beta_lactam__ACT-29","Enzymatic inactivation","k141_18241_length_29054_cov_18.0000_5",5,4185,4801,1,"phage","replication,transfer",9005,13
"k141_18241_length_29054_cov_18.0000_18","k141_18241_length_29054_cov_18.0000",18,13806,15331,-1,"beta_lactam","beta_lactam__ACT-29","Enzymatic inactivation","k141_18241_length_29054_cov_18.0000_7",7,6100,6489,1,"phage","structural",7317,11
"k141_18241_length_29054_cov_18.0000_18","k141_18241_length_29054_cov_18.0000",18,13806,15331,-1,"beta_lactam","beta_lactam__ACT-29","Enzymatic inactivation","k141_18241_length_29054_cov_18.0000_8",8,6433,8611,1,"phage","replication,chaperone",5195,10
"k141_18241_length_29054_cov_18.0000_18","k141_18241_length_29054_cov_18.0000",18,13806,15331,-1,"beta_lactam","beta_lactam__ACT-29","Enzymatic inactivation","k141_18241_length_29054_cov_18.0000_14",14,11800,11992,1,"stability/transfer/defense",NA,1814,4
"k141_18262_length_241525_cov_65.8350_26","k141_18262_length_241525_cov_65.8350",26,32642,35227,-1,"macrolide-lincosamide-streptogramin","macrolide-lincosamide-streptogramin__macB","Efflux pump","k141_18262_length_241525_cov_65.8350_23",23,29443,32480,-1,"phage","infection,regulation",162,3
"k141_18262_length_241525_cov_65.8350_26","k141_18262_length_241525_cov_65.8350",26,32642,35227,-1,"macrolide-lincosamide-streptogramin","macrolide-lincosamide-streptogramin__macB","Efflux pump","k141_18262_length_241525_cov_65.8350_24",24,31750,32175,-1,"phage","replication/recombination/repair",467,2
"k141_18262_length_241525_cov_65.8350_27","k141_18262_length_241525_cov_65.8350",27,34579,36064,-1,"macrolide-lincosamide-streptogramin","macrolide-lincosamide-streptogramin__macA","Efflux pump","k141_18262_length_241525_cov_65.8350_23",23,29443,32480,-1,"phage","infection,regulation",2099,4
"k141_18262_length_241525_cov_65.8350_27","k141_18262_length_241525_cov_65.8350",27,34579,36064,-1,"macrolide-lincosamide-streptogramin","macrolide-lincosamide-streptogramin__macA","Efflux pump","k141_18262_length_241525_cov_65.8350_24",24,31750,32175,-1,"phage","replication/recombination/repair",2404,3
"k141_18262_length_241525_cov_65.8350_124","k141_18262_length_241525_cov_65.8350",124,127618,129259,-1,"multidrug","multidrug__Escherichia coli mdfA","Efflux pump","k141_18262_length_241525_cov_65.8350_113",113,117421,118090,-1,"phage","replication,transfer",9528,11
"k141_18262_length_241525_cov_65.8350_124","k141_18262_length_241525_cov_65.8350",124,127618,129259,-1,"multidrug","multidrug__Escherichia coli mdfA","Efflux pump","k141_18262_length_241525_cov_65.8350_114",114,117957,118250,-1,"phage","lysis/lysogeny,regulation",9368,10
"k141_18262_length_241525_cov_65.8350_124","k141_18262_length_241525_cov_65.8350",124,127618,129259,-1,"multidrug","multidrug__Escherichia coli mdfA","Efflux pump","k141_18262_length_241525_cov_65.8350_116",116,119015,120412,1,"integration/excision",NA,7206,8
"k141_183417_length_18571_cov_23.5717_10","k141_183417_length_18571_cov_23.5717",10,8872,9961,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_183417_length_18571_cov_23.5717_3",3,1206,1894,1,"replication/recombination/repair",NA,6978,7
"k141_183417_length_18571_cov_23.5717_10","k141_183417_length_18571_cov_23.5717",10,8872,9961,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_183417_length_18571_cov_23.5717_5",5,4005,6330,-1,"replication/recombination/repair",NA,2542,5
"k141_188530_length_177568_cov_47.5346_18","k141_188530_length_177568_cov_47.5346",18,15773,17398,1,"multidrug","multidrug__MexE","Efflux pump","k141_188530_length_177568_cov_47.5346_25",25,26690,27427,-1,"phage","lysis/lysogeny",9292,7
"k141_188530_length_177568_cov_47.5346_19","k141_188530_length_177568_cov_47.5346",19,17000,21237,1,"multidrug","multidrug__adeF","Efflux pump","k141_188530_length_177568_cov_47.5346_25",25,26690,27427,-1,"phage","lysis/lysogeny",5453,6
"k141_188530_length_177568_cov_47.5346_20","k141_188530_length_177568_cov_47.5346",20,20192,22121,1,"multidrug","multidrug__adeH","Efflux pump","k141_188530_length_177568_cov_47.5346_25",25,26690,27427,-1,"phage","lysis/lysogeny",4569,5
"k141_1886712_length_52008_cov_10.0000_7","k141_1886712_length_52008_cov_10.0000",7,3357,4530,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_1886712_length_52008_cov_10.0000_11",11,7966,8255,1,"integration/excision","transfer,conjugation",3436,4
"k141_1886712_length_52008_cov_10.0000_7","k141_1886712_length_52008_cov_10.0000",7,3357,4530,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_1886712_length_52008_cov_10.0000_12",12,8223,9391,1,"replication/recombination/repair","transfer",3693,5
"k141_1886712_length_52008_cov_10.0000_7","k141_1886712_length_52008_cov_10.0000",7,3357,4530,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_1886712_length_52008_cov_10.0000_16",16,12914,13942,1,"transfer",NA,8384,9
"k141_1886712_length_52008_cov_10.0000_7","k141_1886712_length_52008_cov_10.0000",7,3357,4530,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_1886712_length_52008_cov_10.0000_18",18,14247,14813,1,"phage","replication/recombination/repair",9717,11
"k141_188765_length_10517_cov_11.0000_8","k141_188765_length_10517_cov_11.0000",8,5508,7837,-1,"multidrug","multidrug__msbA","Efflux pump","k141_188765_length_10517_cov_11.0000_10",10,9744,10121,-1,"integration/excision",NA,1907,2
"k141_189317_length_19583_cov_12.0000_16","k141_189317_length_19583_cov_12.0000",16,13558,14651,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_189317_length_19583_cov_12.0000_2",2,1747,4072,-1,"replication/recombination/repair",NA,9486,14
"k141_189317_length_19583_cov_12.0000_16","k141_189317_length_19583_cov_12.0000",16,13558,14651,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_189317_length_19583_cov_12.0000_17",17,14393,16044,-1,"phage","regulation,infection",258,1
"k141_195200_length_328808_cov_30.8483_99","k141_195200_length_328808_cov_30.8483",99,104516,108572,-1,"multidrug","multidrug__mexW","Efflux pump","k141_195200_length_328808_cov_30.8483_91",91,97746,98134,1,"phage","structural",6382,8
"k141_195200_length_328808_cov_30.8483_99","k141_195200_length_328808_cov_30.8483",99,104516,108572,-1,"multidrug","multidrug__mexW","Efflux pump","k141_195200_length_328808_cov_30.8483_92",92,98089,100274,1,"phage","replication,chaperone",4242,7
"k141_195769_length_21004_cov_12.0000_5","k141_195769_length_21004_cov_12.0000",5,5858,6951,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_195769_length_21004_cov_12.0000_4",4,4606,6257,1,"phage","regulation,infection",399,1
"k141_195769_length_21004_cov_12.0000_5","k141_195769_length_21004_cov_12.0000",5,5858,6951,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_195769_length_21004_cov_12.0000_19",19,16664,18989,1,"replication/recombination/repair",NA,9713,14
"k141_196916_length_710525_cov_29.9825_407","k141_196916_length_710525_cov_29.9825",407,450698,452569,1,"multidrug","multidrug__mdtE","Efflux pump","k141_196916_length_710525_cov_29.9825_397",397,435078,436207,-1,"replication/recombination/repair",NA,14491,10
"k141_196916_length_710525_cov_29.9825_510","k141_196916_length_710525_cov_29.9825",510,570288,572477,-1,"other_peptide_antibiotics","other_peptide_antibiotics__microcin efflux pumu gene yojI","Efflux pump","k141_196916_length_710525_cov_29.9825_511",511,572006,572871,-1,"replication/recombination/repair",NA,471,1
"k141_196916_length_710525_cov_29.9825_510","k141_196916_length_710525_cov_29.9825",510,570288,572477,-1,"other_peptide_antibiotics","other_peptide_antibiotics__microcin efflux pumu gene yojI","Efflux pump","k141_196916_length_710525_cov_29.9825_518",518,583158,586667,-1,"replication/recombination/repair",NA,10681,8
